"ix","iy","cell_id","lat","long","State","County","City","Name","RegionID"
12,17,120017,39.0871602199356,-84.3946808545281,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
13,17,130017,39.0871630100651,-84.3969400620232,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
14,17,140017,39.087165756599,-84.3991992696957,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
15,17,150017,39.0871684595374,-84.4014584775428,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
16,17,160017,39.08717111888,-84.4037176855616,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
17,17,170017,39.0871737346271,-84.4059768937493,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
18,17,180017,39.0871763067785,-84.4082361021032,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
19,17,190017,39.0871788353342,-84.4104953106206,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
20,17,200017,39.0871813202943,-84.4127545192984,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
21,17,210017,39.0871837616587,-84.4150137281341,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
22,17,220017,39.0871861594275,-84.4172729371247,"OH","Hamilton","Cincinnati","East End","273544"
23,17,230017,39.0871885136005,-84.4195321462676,"OH","Hamilton","Cincinnati","East End","273544"
24,17,240017,39.0871908241779,-84.4217913555599,"OH","Hamilton","Cincinnati","East End","273544"
25,17,250017,39.0871930911596,-84.4240505649988,"OH","Hamilton","Cincinnati","East End","273544"
26,17,260017,39.0871953145456,-84.4263097745815,"OH","Hamilton","Cincinnati","East End","273544"
27,17,270017,39.0871974943359,-84.4285689843053,"OH","Hamilton","Cincinnati","East End","273544"
28,17,280017,39.0871996305305,-84.4308281941672,"OH","Hamilton","Cincinnati","East End","273544"
29,17,290017,39.0872017231293,-84.4330874041647,"OH","Hamilton","Cincinnati","East End","273544"
88,17,880017,39.0872480218964,-84.5663809332454,"OH","Hamilton","Cincinnati","Sedamsville","203427"
89,17,890017,39.0872474987459,-84.568640146259,"OH","Hamilton","Cincinnati","Sedamsville","203427"
90,17,900017,39.0872469319996,-84.5708993592376,"OH","Hamilton","Cincinnati","Riverside","203181"
91,17,910017,39.0872463216574,-84.5731585721786,"OH","Hamilton","Cincinnati","Riverside","203181"
92,17,920017,39.0872456677194,-84.5754177850791,"OH","Hamilton","Cincinnati","Riverside","203181"
93,17,930017,39.0872449701856,-84.5776769979363,"OH","Hamilton","Cincinnati","Riverside","203181"
94,17,940017,39.0872442290558,-84.5799362107474,"OH","Hamilton","Cincinnati","Riverside","203181"
95,17,950017,39.0872434443303,-84.5821954235097,"OH","Hamilton","Cincinnati","Riverside","203181"
96,17,960017,39.0872426160089,-84.5844546362203,"OH","Hamilton","Cincinnati","Riverside","203181"
119,17,1190017,39.0872115321724,-84.6364165078806,"OH","Hamilton","Cincinnati","Riverside","203181"
120,17,1200017,39.0872096575519,-84.6386757185134,"OH","Hamilton","Cincinnati","Riverside","203181"
121,17,1210017,39.0872077393356,-84.6409349290247,"OH","Hamilton","Cincinnati","Riverside","203181"
122,17,1220017,39.0872057775235,-84.6431941394117,"OH","Hamilton","Cincinnati","Riverside","203181"
3,18,30018,39.0893831471023,-84.37434799551,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
4,18,40018,39.0893863296443,-84.376607201283,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
5,18,50018,39.0893894685901,-84.3788664072585,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
6,18,60018,39.0893925639396,-84.3811256134336,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
7,18,70018,39.0893956156928,-84.3833848198057,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
8,18,80018,39.0893986238498,-84.3856440263719,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
9,18,90018,39.0894015884105,-84.3879032331294,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
10,18,100018,39.0894045093748,-84.3901624400755,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
11,18,110018,39.0894073867429,-84.3924216472072,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
12,18,120018,39.0894102205146,-84.394680854522,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
13,18,130018,39.08941301069,-84.3969400620168,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
14,18,140018,39.0894157572691,-84.399199269689,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
15,18,150018,39.0894184602519,-84.4014584775358,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
16,18,160018,39.0894211196383,-84.4037176855544,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
17,18,170018,39.0894237354283,-84.4059768937419,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
18,18,180018,39.089426307622,-84.4082361020956,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
19,18,190018,39.0894288362193,-84.4104953106127,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
20,18,200018,39.0894313212203,-84.4127545192904,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
21,18,210018,39.0894337626248,-84.4150137281259,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
22,18,220018,39.089436160433,-84.4172729371164,"OH","Hamilton","Cincinnati","East End","273544"
23,18,230018,39.0894385146448,-84.4195321462591,"OH","Hamilton","Cincinnati","East End","273544"
24,18,240018,39.0894408252602,-84.4217913555513,"OH","Hamilton","Cincinnati","East End","273544"
25,18,250018,39.0894430922791,-84.4240505649901,"OH","Hamilton","Cincinnati","East End","273544"
26,18,260018,39.0894453157017,-84.4263097745727,"OH","Hamilton","Cincinnati","East End","273544"
27,18,270018,39.0894474955278,-84.4285689842964,"OH","Hamilton","Cincinnati","East End","273544"
28,18,280018,39.0894496317575,-84.4308281941583,"OH","Hamilton","Cincinnati","East End","273544"
29,18,290018,39.0894517243907,-84.4330874041557,"OH","Hamilton","Cincinnati","East End","273544"
87,18,870018,39.0894985034815,-84.5641217202009,"OH","Hamilton","Cincinnati","Sedamsville","203427"
88,18,880018,39.089498023919,-84.5663809332469,"OH","Hamilton","Cincinnati","Sedamsville","203427"
89,18,890018,39.08949750076,-84.5686401462607,"OH","Hamilton","Cincinnati","Sedamsville","203427"
90,18,900018,39.0894969340043,-84.5708993592396,"OH","Hamilton","Cincinnati","Sedamsville","203427"
91,18,910018,39.0894963236521,-84.5731585721808,"OH","Hamilton","Cincinnati","Sedamsville","203427"
92,18,920018,39.0894956697034,-84.5754177850816,"OH","Hamilton","Cincinnati","Riverside","203181"
93,18,930018,39.089494972158,-84.577676997939,"OH","Hamilton","Cincinnati","Riverside","203181"
94,18,940018,39.0894942310161,-84.5799362107503,"OH","Hamilton","Cincinnati","Riverside","203181"
120,18,1200018,39.0894596589438,-84.6386757185195,"OH","Hamilton","Cincinnati","Riverside","203181"
121,18,1210018,39.0894577406959,-84.6409349290308,"OH","Hamilton","Cincinnati","Riverside","203181"
122,18,1220018,39.0894557788517,-84.6431941394179,"OH","Hamilton","Cincinnati","Riverside","203181"
123,18,1230018,39.0894537734109,-84.6454533496778,"OH","Hamilton","Cincinnati","Riverside","203181"
124,18,1240018,39.0894517243737,-84.6477125598078,"OH","Hamilton","Cincinnati","Riverside","203181"
2,19,20019,39.0916299210448,-84.3720887899401,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
3,19,30019,39.0916331472362,-84.3743479955073,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
4,19,40019,39.0916363298305,-84.3766072012798,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
5,19,50019,39.0916394688279,-84.3788664072549,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
6,19,60019,39.0916425642283,-84.3811256134296,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
7,19,70019,39.0916456160316,-84.3833848198013,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
8,19,80019,39.0916486242381,-84.3856440263671,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
9,19,90019,39.0916515888474,-84.3879032331243,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
10,19,100019,39.0916545098598,-84.39016244007,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
11,19,110019,39.0916573872752,-84.3924216472014,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
12,19,120019,39.0916602210935,-84.3946808545158,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
13,19,130019,39.0916630113147,-84.3969400620104,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
14,19,140019,39.091665757939,-84.3991992696824,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
19,19,190019,39.0916788371041,-84.4104953106049,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
20,19,200019,39.0916813221459,-84.4127545192824,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
21,19,210019,39.0916837635906,-84.4150137281177,"OH","Hamilton","Cincinnati","East End","273544"
22,19,220019,39.0916861614382,-84.4172729371081,"OH","Hamilton","Cincinnati","East End","273544"
23,19,230019,39.0916885156886,-84.4195321462507,"OH","Hamilton","Cincinnati","East End","273544"
24,19,240019,39.091690826342,-84.4217913555427,"OH","Hamilton","Cincinnati","East End","273544"
25,19,250019,39.0916930933982,-84.4240505649814,"OH","Hamilton","Cincinnati","East End","273544"
26,19,260019,39.0916953168573,-84.4263097745639,"OH","Hamilton","Cincinnati","East End","273544"
27,19,270019,39.0916974967192,-84.4285689842875,"OH","Hamilton","Cincinnati","East End","273544"
28,19,280019,39.091699632984,-84.4308281941494,"OH","Hamilton","Cincinnati","East End","273544"
29,19,290019,39.0917017256517,-84.4330874041467,"OH","Hamilton","Cincinnati","East End","273544"
86,19,860019,39.0917489414844,-84.5618625071266,"OH","Hamilton","Cincinnati","Lower Price Hill","276431"
87,19,870019,39.0917485055113,-84.5641217202022,"OH","Hamilton","Cincinnati","East Price Hill","273561"
88,19,880019,39.0917480259409,-84.5663809332483,"OH","Hamilton","Cincinnati","East Price Hill","273561"
89,19,890019,39.0917475027732,-84.5686401462624,"OH","Hamilton","Cincinnati","East Price Hill","273561"
90,19,900019,39.0917469360083,-84.5708993592416,"OH","Hamilton","Cincinnati","Sedamsville","203427"
91,19,910019,39.0917463256461,-84.573158572183,"OH","Hamilton","Cincinnati","Sedamsville","203427"
92,19,920019,39.0917456716865,-84.575417785084,"OH","Hamilton","Cincinnati","Sedamsville","203427"
93,19,930019,39.0917449741298,-84.5776769979416,"OH","Hamilton","Cincinnati","Riverside","203181"
94,19,940019,39.0917442329757,-84.5799362107532,"OH","Hamilton","Cincinnati","Riverside","203181"
122,19,1220019,39.0917057801792,-84.643194139424,"OH","Hamilton","Cincinnati","Riverside","203181"
123,19,1230019,39.0917037747056,-84.6454533496839,"OH","Hamilton","Cincinnati","Riverside","203181"
124,19,1240019,39.0917017256347,-84.6477125598139,"OH","Hamilton","Cincinnati","Riverside","203181"
125,19,1250019,39.0916996329667,-84.6499717698112,"OH","Hamilton","Cincinnati","Riverside","203181"
2,20,20020,39.0938799211257,-84.3720887899379,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
3,20,30020,39.09388314737,-84.3743479955046,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
4,20,40020,39.0938863300166,-84.3766072012767,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
5,20,50020,39.0938894690656,-84.3788664072513,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
6,20,60020,39.0938925645168,-84.3811256134257,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
7,20,70020,39.0938956163703,-84.3833848197969,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
8,20,80020,39.0938986246261,-84.3856440263623,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
9,20,90020,39.0939015892843,-84.3879032331191,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
10,20,100020,39.0939045103446,-84.3901624400645,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
11,20,110020,39.0939073878072,-84.3924216471956,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
12,20,120020,39.0939102216721,-84.3946808545097,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
13,20,130020,39.0939130119392,-84.396940062004,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
20,20,200020,39.0939313230712,-84.4127545192744,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
21,20,210020,39.093933764556,-84.4150137281096,"OH","Hamilton","Cincinnati","East End","273544"
22,20,220020,39.093936162443,-84.4172729370998,"OH","Hamilton","Cincinnati","East End","273544"
23,20,230020,39.0939385167321,-84.4195321462422,"OH","Hamilton","Cincinnati","East End","273544"
24,20,240020,39.0939408274234,-84.4217913555341,"OH","Hamilton","Cincinnati","East End","273544"
25,20,250020,39.0939430945169,-84.4240505649727,"OH","Hamilton","Cincinnati","East End","273544"
26,20,260020,39.0939453180125,-84.4263097745552,"OH","Hamilton","Cincinnati","East End","273544"
27,20,270020,39.0939474979102,-84.4285689842787,"OH","Hamilton","Cincinnati","East End","273544"
28,20,280020,39.0939496342101,-84.4308281941405,"OH","Hamilton","Cincinnati","East End","273544"
63,20,630020,39.0939969380164,-84.5099006047143,"OH","Hamilton","Cincinnati","Central Business District","273189"
64,20,640020,39.0939975047903,-84.5121598176937,"OH","Hamilton","Cincinnati","Central Business District","273189"
65,20,650020,39.0939980279662,-84.514419030708,"OH","Hamilton","Cincinnati","Central Business District","273189"
66,20,660020,39.0939985075441,-84.5166782437544,"OH","Hamilton","Cincinnati","Central Business District","273189"
67,20,670020,39.093998943524,-84.5189374568302,"OH","Hamilton","Cincinnati","Central Business District","273189"
68,20,680020,39.0939993359058,-84.5211966699325,"OH","Hamilton","Cincinnati","Central Business District","273189"
69,20,690020,39.0939996846897,-84.5234558830585,"OH","Hamilton","Cincinnati","Central Business District","273189"
70,20,700020,39.0939999898756,-84.5257150962056,"OH","Hamilton","Cincinnati","Central Business District","273189"
71,20,710020,39.0940002514635,-84.5279743093707,"OH","Hamilton","Cincinnati","Central Business District","273189"
85,20,850020,39.0939993359028,-84.5596032940253,"OH","Hamilton","Cincinnati","Lower Price Hill","276431"
86,20,860020,39.0939989435206,-84.5618625071276,"OH","Hamilton","Cincinnati","Lower Price Hill","276431"
87,20,870020,39.0939985075403,-84.5641217202034,"OH","Hamilton","Cincinnati","East Price Hill","273561"
88,20,880020,39.0939980279621,-84.5663809332498,"OH","Hamilton","Cincinnati","East Price Hill","273561"
89,20,890020,39.0939975047858,-84.5686401462641,"OH","Hamilton","Cincinnati","East Price Hill","273561"
90,20,900020,39.0939969380115,-84.5708993592435,"OH","Hamilton","Cincinnati","East Price Hill","273561"
91,20,910020,39.0939963276393,-84.5731585721852,"OH","Hamilton","Cincinnati","East Price Hill","273561"
92,20,920020,39.093995673669,-84.5754177850864,"OH","Hamilton","Cincinnati","East Price Hill","273561"
93,20,930020,39.0939949761008,-84.5776769979443,"OH","Hamilton","Cincinnati","Riverside","203181"
94,20,940020,39.0939942349345,-84.579936210756,"OH","Hamilton","Cincinnati","Riverside","203181"
123,20,1230020,39.0939537759997,-84.64545334969,"OH","Hamilton","Cincinnati","Riverside","203181"
124,20,1240020,39.0939517268952,-84.64771255982,"OH","Hamilton","Cincinnati","Riverside","203181"
125,20,1250020,39.0939496341928,-84.6499717698173,"OH","Hamilton","Cincinnati","Riverside","203181"
126,20,1260020,39.0939474978925,-84.6522309796791,"OH","Hamilton","Cincinnati","Riverside","203181"
127,20,1270020,39.0939453179944,-84.6544901894026,"OH","Hamilton","Cincinnati","Riverside","203181"
2,21,20021,39.0961299212065,-84.3720887899357,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
3,21,30021,39.0961331475038,-84.374347995502,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
4,21,40021,39.0961363302027,-84.3766072012736,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
5,21,50021,39.0961394693032,-84.3788664072477,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
6,21,60021,39.0961425648052,-84.3811256134216,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
7,21,70021,39.0961456167089,-84.3833848197925,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
8,21,80021,39.0961486250141,-84.3856440263576,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
9,21,90021,39.0961515897209,-84.387903233114,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
10,21,100021,39.0961545108292,-84.390162440059,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
11,21,110021,39.0961573883391,-84.3924216471898,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
12,21,120021,39.0961602222505,-84.3946808545035,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
13,21,130021,39.0961630125634,-84.3969400619976,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
19,21,190021,39.0961788388727,-84.4104953105892,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
20,21,200021,39.0961813239961,-84.4127545192664,"OH","Hamilton","Cincinnati","East End","273544"
21,21,210021,39.096183765521,-84.4150137281014,"OH","Hamilton","Cincinnati","East End","273544"
22,21,220021,39.0961861634474,-84.4172729370914,"OH","Hamilton","Cincinnati","East End","273544"
23,21,230021,39.0961885177752,-84.4195321462338,"OH","Hamilton","Cincinnati","East End","273544"
24,21,240021,39.0961908285044,-84.4217913555255,"OH","Hamilton","Cincinnati","East End","273544"
25,21,250021,39.0961930956351,-84.424050564964,"OH","Hamilton","Cincinnati","East End","273544"
26,21,260021,39.0961953191673,-84.4263097745464,"OH","Hamilton","Cincinnati","East End","273544"
