sample_index,x-tsne,y-tsne,cell_id,lat,long,min_walk_score,max_walk_score,mean_walk_score,med_sale_pbo_n,log_sum_cost_pedestrian_events,log_num_near_misses,log_n_rqst,log_access,log_dblprk,log_dnotyld,log_jywalk,log_lvisib,log_lwfws,log_nobikef,log_noswlk,log_other,log_prkint,log_prkswlk,log_speed,log_vrrlss,log_wlksig,log_xwalk,log_assist,log_bikes,log_drives,log_other.1,log_walks,log_num_walk_scores,log_sum_lane_cnt,log_sum_width,log_sum_area,log_num_streets,log_num_fire_incd,log_med_sale_res_y,log_med_sale_res_n,log_med_sale_com_y,log_med_sale_com_n,log_med_sale_ind_y,log_med_sale_ind_n,log_med_sale_pbo_y,log_sum_cost.y,log_num_events.y,log_dist,log_n_object,log_animals_insects,log_building.related,log_construction,log_food,log_others,log_police.property,log_service.complaint,log_street_sidewalk,log_traffic_sig0l,log_trash,log_trees_plants,log_water.leak,log_zoning_parking,log_n_request,avg_pop(K),avg_request,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,kmeans_11,kmeans_labels
1634,-9.93458032,11.938408,520058,39.17949,-84.48505,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.17847041,5.552998344,12.50806438,1.793424749,-4.605170186,12.65676606,11.90149877,14.55490181,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.541635876,4.356837024,-4.019027483,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.611435915,-4.605170186,-4.605170186,0.009950331,-4.605170186,0.698134722,-4.605170186,-4.605170186,-4.605170186,2.080690761,55.78,0,1,2,0,2,4,1,0,6,3,6,2
1635,2.051564383,-1.19340975,520059,39.18174,-84.48505,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,10.75270343,10.52955993,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,7.755370946,5.564558721,-3.952930368,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,55.78,0,0,0,1,3,0,3,2,7,0,4,0
1636,-2.988776726,6.078627703,520063,39.19074,-84.48505,67,67,67,0,0.107059072,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.496810546,5.863659584,11.86778483,2.398803951,-4.605170186,10.63301873,10.68574414,10.79220172,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.925460953,3.663818024,-4.193121001,0.698134722,3.135928904,4.828393734,-4.605170186,-4.605170186,4.736286164,2.398803951,1.388791241,2.708716646,-4.605170186,5.455363849,3.135928904,-4.605170186,2.198335072,6.324376883,37.44,15,1,2,0,2,4,1,0,6,3,6,2
1637,-3.276788114,6.282737291,520064,39.19299,-84.48505,63,67,64.66666667,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,4.343935284,6.708096294,12.38711009,3.496810546,-4.605170186,10.81977848,10.94443559,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.569061804,3.296207168,-4.351980495,0.698134722,2.080690761,4.762259401,-4.605170186,-4.605170186,4.795873187,1.611435915,1.101940079,3.135928904,-4.605170186,4.997279839,3.951436008,-4.605170186,1.793424749,6.180037357,37.44,13,1,2,0,2,4,1,0,6,3,6,2
1638,0.524209489,4.502639867,520065,39.19524,-84.48505,39,41,40,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,4.394572604,6.642499839,12.21983752,3.611188146,-4.605170186,10.03913004,10.78212854,11.58356108,-4.605170186,14.1849339,-4.605170186,-4.605170186,5.899834338,3.689129423,-4.523301669,0.698134722,1.611435915,4.007514987,0.009950331,-4.605170186,4.499920775,1.388791241,1.388791241,3.555633735,0.009950331,4.890424313,2.890927159,-4.605170186,0.698134722,5.852231215,37.44,9,0,2,2,1,0,3,2,7,0,4,2
1639,-7.77119921,10.36207677,520066,39.19749,-84.48505,44,48,46,0,0.018821754,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.773213527,5.135857259,12.37776293,2.080690761,-4.605170186,10.3601808,10.38232734,12.03225489,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.752251952,3.526654599,-4.455377331,0.698134722,0.009950331,1.101940079,-4.605170186,-4.605170186,4.369574427,1.611435915,0.009950331,0.009950331,0.009950331,4.787575073,2.198335072,-4.605170186,-4.605170186,5.393673,37.44,6,1,2,0,2,4,1,0,6,3,6,2
1640,1.153520976,10.08742117,520067,39.19974,-84.48505,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,10.70369403,10.48055053,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.624315735,2.398803951,-4.281918384,0.698134722,-4.605170186,0.009950331,-4.605170186,-4.605170186,1.611435915,-4.605170186,-4.605170186,0.698134722,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,2.198335072,37.44,0,0,2,2,1,2,4,7,3,2,2,2
1641,-15.0996637,2.978402045,520068,39.20199,-84.48505,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,10.70369403,10.48055053,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.131856043,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,37.44,0,1,2,0,2,4,1,4,1,8,1,2
1642,1.904467023,11.79915197,520069,39.20424,-84.48505,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,10.70369403,10.48055053,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.311743031,0.009950331,-4.001015106,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,37.44,0,0,2,2,1,2,4,7,3,2,2,2
1643,1.90287967,11.80074608,520070,39.20649,-84.48505,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.36941311,10.48055053,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.311743031,0.009950331,-3.885205141,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,37.44,0,0,2,2,1,2,4,7,3,2,2,2
1644,-3.272240702,-10.01343146,520073,39.21324,-84.48505,44,48,46,0,-4.605170186,-4.605170186,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,0.009950331,-4.605170186,-4.605170186,-4.605170186,5.141722034,7.43544392,14.97299818,4.111037785,-4.605170186,10.92323717,10.70009367,11.25906507,16.78052586,-4.605170186,-4.605170186,-4.605170186,4.635078442,2.485739636,-3.601283938,0.698134722,-4.605170186,-4.605170186,-4.605170186,0.009950331,2.708716646,-4.605170186,-4.605170186,2.080690761,-4.605170186,1.101940079,-4.605170186,-4.605170186,-4.605170186,3.296207168,85.93,0,1,1,3,0,3,2,3,2,5,7,1
1645,-8.850166371,-4.342783078,520074,39.21549,-84.48505,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,10.92323717,10.70009367,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.731579684,1.793424749,-3.52208536,0.698134722,-4.605170186,1.388791241,-4.605170186,-4.605170186,1.947337701,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.398803951,85.93,0,1,1,3,4,5,5,6,4,4,3,1
1646,11.72114472,2.529281719,520075,39.21774,-84.48505,21,27,24,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.11056568,10.70009367,-4.605170186,16.78052586,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-3.448695739,0.698134722,0.009950331,0.698134722,-4.605170186,-4.605170186,2.198335072,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.565718293,85.93,0,0,0,2,3,1,0,5,0,6,5,0
1647,-0.10850469,15.45736484,530028,39.11199,-84.48731,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.46292092,11.23977739,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.484006117,1.611435915,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,7.06,0,0,2,2,1,2,4,7,3,2,2,2
1648,-0.904874286,9.631264016,530029,39.11424,-84.48731,44,48,46,0,-4.605170186,-4.605170186,2.198335072,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.388791241,1.101940079,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,0.698134722,-4.605170186,1.611435915,-4.605170186,4.983675113,7.248511185,15.20091202,3.637849283,-4.605170186,13.43717413,12.69342494,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.312683675,3.091496896,-4.591900716,1.611435915,-4.605170186,0.698134722,-4.605170186,-4.605170186,3.663818024,-4.605170186,0.009950331,2.773213527,-4.605170186,1.611435915,0.698134722,-4.605170186,-4.605170186,4.174541104,52.89,1,1,2,0,1,2,4,7,3,2,2,2
1649,3.940599793,-0.723410736,530030,39.11649,-84.48731,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.663818024,5.921605229,13.84099214,2.080690761,-4.605170186,11.55118427,12.69342494,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.022880021,2.833801406,-4.416516221,1.793424749,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,52.89,0,0,0,1,3,0,3,2,7,0,4,0
1650,2.183831453,-6.677510889,530031,39.11874,-84.48731,50,50,50,0,-4.605170186,-4.605170186,1.611435915,-4.605170186,-4.605170186,0.698134722,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,1.388791241,0.009950331,5.87495882,8.120888994,14.38286604,4.510969391,-4.605170186,12.35883798,11.86148161,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.229337092,3.970480575,-4.567251763,1.793424749,0.009950331,0.009950331,-4.605170186,-4.605170186,3.434309733,-4.605170186,0.698134722,3.091496896,-4.605170186,3.17847041,1.101940079,-4.605170186,-4.605170186,4.430935839,92.79,1,0,1,1,0,3,2,3,2,5,7,1
1651,-8.640021217,-8.27918434,530032,39.12099,-84.48731,44,48,46,0,-4.605170186,-4.605170186,1.101940079,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,0.009950331,0.698134722,-4.605170186,-4.605170186,-4.605170186,5.135857259,7.390804691,13.46940246,3.761432647,-4.605170186,10.71405126,10.49090776,12.47304171,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.883330745,3.737907685,-4.424778156,1.793424749,1.793424749,3.932021692,0.009950331,-4.605170186,4.779207523,1.101940079,1.101940079,3.526654599,1.101940079,5.594748554,1.793424749,-4.605170186,1.101940079,6.210620157,92.79,5,1,1,3,4,5,5,6,4,4,3,1
1652,-5.581521736,-5.879465944,530033,39.12324,-84.48731,65,65,65,0,-1.890475442,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,0.009950331,3.466048354,5.707143487,11.81090937,2.198335072,-4.605170186,12.30210988,10.49090776,12.49758155,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.739146401,3.663818024,-4.523196636,1.793424749,1.388791241,3.526654599,0.009950331,-4.605170186,3.932021692,2.080690761,-4.605170186,2.565718293,-4.605170186,5.037017535,2.890927159,-4.605170186,-4.605170186,5.645482233,92.79,3,1,1,3,4,5,5,6,4,4,3,1
1653,0.813775084,-4.832290325,530034,39.12549,-84.48731,71,76,73.5,0,2.533855532,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,4.248638089,6.505799008,12.42370508,2.944965157,2.303584593,11.52498604,11.4649025,12.53857495,9.427868989,16.63308725,-4.605170186,-4.605170186,7.178261691,4.94883081,-4.492722067,1.793424749,0.698134722,4.276804998,-4.605170186,1.947337701,4.72747631,1.947337701,1.388791241,2.890927159,1.101940079,4.718588153,0.698134722,-4.605170186,-4.605170186,5.828975029,92.79,4,0,1,1,0,3,2,3,2,5,7,1
1654,-2.256995372,1.872268109,530035,39.12774,-84.48731,44,48,46,0,0.443402947,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.890927159,5.159112769,11.26238515,1.611435915,-4.605170186,11.49277388,10.49090776,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.75738345,4.605270181,-4.560203417,2.485739636,0.009950331,4.430935839,-4.605170186,-4.605170186,4.820362208,1.101940079,1.101940079,3.17847041,-4.605170186,4.499920775,2.565718293,-4.605170186,0.009950331,5.837759601,92.79,4,1,2,0,2,0,3,2,7,0,4,2
1655,-9.749824468,-9.223799489,530036,39.12999,-84.48731,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.17847041,5.463874177,11.03468013,2.080690761,-4.605170186,10.71405126,10.49090776,14.59735908,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.620321152,3.466048354,-4.501591827,1.793424749,-4.605170186,1.101940079,-4.605170186,-4.605170186,3.17847041,-4.605170186,-4.605170186,3.091496896,-4.605170186,1.947337701,0.698134722,0.009950331,-4.605170186,4.077706921,92.79,1,1,1,3,4,5,5,6,4,4,3,1
1656,1.60848966,-3.260598458,530037,39.13224,-84.48731,76,78,77,0,1.199663533,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,5.342382098,7.609371496,12.77750127,3.912222985,-4.605170186,12.6956779,8.850776975,13.69876587,17.05810291,-4.605170186,-4.605170186,-4.605170186,7.063727727,4.867611371,-4.543720775,1.793424749,2.63977136,4.585069514,-4.605170186,0.009950331,4.890424313,0.009950331,-4.605170186,3.663818024,-4.605170186,2.485739636,3.555633735,-4.605170186,0.698134722,5.814160382,92.79,4,0,0,1,0,0,3,2,7,0,4,0
1657,-0.473362114,-13.56089883,530038,39.13449,-84.48731,67,69,68.33333333,0,3.218995818,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,6.248062217,8.558145097,14.82532333,4.574814066,-4.605170186,9.49972175,10.42281721,15.93224192,17.05810291,-4.605170186,-4.605170186,-4.605170186,7.493545508,5.347155149,-4.571380057,1.793424749,1.388791241,3.951436008,-4.605170186,0.009950331,5.049920108,1.101940079,0.009950331,3.689129423,0.009950331,4.159039321,3.367640598,0.009950331,0.009950331,5.866496385,92.79,4,1,1,3,0,3,2,3,2,5,7,1
1658,-9.401956817,-8.440152166,530039,39.13674,-84.48731,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.708716646,5.037017535,11.07938506,1.947337701,-4.605170186,9.172691463,10.21067846,11.14446723,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.351825938,4.204841862,-4.40232102,1.611435915,2.773213527,3.611188146,-4.605170186,-4.605170186,4.564452353,0.009950331,-4.605170186,2.996232149,-4.605170186,4.983675113,2.198335072,-4.605170186,-4.605170186,5.783855951,92.79,4,1,1,3,4,5,5,6,4,4,3,1
1659,7.801773982,3.629966798,530040,39.13899,-84.48731,40,40,40,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.753676394,8.079621127,14.12322465,3.828858764,-4.605170186,10.22502779,9.372995642,8.764054832,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.821626422,4.634826071,-4.260400115,1.611435915,0.698134722,1.793424749,-4.605170186,-4.605170186,3.258481079,-4.605170186,-4.605170186,2.63977136,-4.605170186,2.398803951,0.009950331,-4.605170186,-4.605170186,4.094511215,170.77,0,0,0,2,3,1,0,5,0,6,5,0
1660,7.992059447,2.917415028,530041,39.14124,-84.48731,47,47,47,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.595220855,7.659647669,13.79856378,3.611188146,-4.605170186,9.250984111,8.774159838,10.0156553,11.91995738,-4.605170186,-4.605170186,-4.605170186,4.102676422,1.793424749,-4.220435203,0.698134722,0.698134722,3.912222985,-4.605170186,-4.605170186,4.189806246,0.009950331,0.698134722,2.890927159,-4.605170186,4.762259401,2.198335072,-4.605170186,-4.605170186,5.579767561,170.77,2,0,0,2,3,1,0,5,0,6,5,0
